id,STAR_WHITE_DWARF,STAR_CATY_VAR,STAR_BROWN_DWARF,SERENDIPITY_RED,REDDEN_STD,STAR_BHB,GALAXY,SERENDIPITY_DISTANT,QSO,SKY,STAR_RED_DWARF,ROSAT_D,STAR_PN,SERENDIPITY_FIRST,STAR_CARBON,SPECTROPHOTO_STD,STAR_SUB_DWARF,SERENDIPITY_MANUAL,SERENDIPITY_BLUE,fiberID
203014,0.016429139,0.003937647,5.65E-05,0.000173488,0.00010199,0.037908057,0.000649573,0.108929756,0.081045243,5.19E-05,9.13E-05,0.03431116,4.61E-05,0.010419515,0.000142339,9.19E-05,5.92E-05,7.86E-05,0.705476529,302
203015,0.000148576,7.30E-06,3.30E-06,5.37E-06,8.59E-06,1.52E-05,0.000525811,1.44E-05,0.007584849,3.03E-06,5.89E-06,0.030405829,2.69E-06,0.0186333,0.942603727,5.34E-06,3.46E-06,3.23E-06,2.02E-05,352
203016,0.000149582,6.07E-06,1.41E-06,2.30E-06,1.04E-05,5.98E-06,0.995131871,6.11E-06,0.002513773,1.30E-06,2.52E-06,0.001880256,1.15E-06,5.99E-05,0.000204664,3.12E-06,1.48E-06,1.37E-06,1.68E-05,40
203017,0.000320962,3.04E-05,1.30E-05,2.11E-05,7.68E-05,0.00093581,0.935202906,0.000118861,0.047401082,1.19E-05,2.10E-05,0.01496577,1.06E-05,0.000173986,2.87E-05,2.11E-05,1.36E-05,1.23E-05,0.000620052,249
203018,1.34E-06,3.14E-06,1.92E-06,1.28E-05,8.84E-07,2.67E-06,2.00E-05,1.65E-06,0.000140941,3.15E-07,0.998095623,0.001683228,2.80E-07,2.52E-05,1.98E-06,5.58E-07,4.26E-07,8.52E-07,6.24E-06,334
203019,4.47E-05,4.52E-05,1.67E-05,2.98E-05,3.83E-05,7.81E-05,0.00047657,7.50E-05,0.982423127,1.54E-05,5.78E-05,0.007786898,1.37E-05,0.00447984,3.63E-05,2.73E-05,1.77E-05,1.62E-05,0.004321304,364
203020,0.000173167,0.000445647,2.08E-05,3.39E-05,3.74E-05,0.000103423,0.000267825,0.000132419,0.188877356,1.91E-05,3.37E-05,0.00670674,1.70E-05,0.012497848,3.88E-05,3.39E-05,2.18E-05,1.97E-05,0.790519418,472
203021,4.34E-05,6.05E-06,1.51E-06,2.45E-06,8.89E-06,1.33E-05,0.995708993,6.50E-06,0.001197382,1.39E-06,2.69E-06,0.002742956,1.23E-06,4.07E-05,0.000121197,8.65E-05,1.58E-06,1.70E-06,1.15E-05,369
203022,2.89E-06,4.11E-06,1.33E-07,3.22E-07,3.64E-07,6.25E-07,1.36E-05,6.11E-07,0.000246351,1.21E-07,2.37E-07,0.000238461,1.08E-07,8.00E-06,2.23E-06,2.18E-07,0.999480537,1.36E-07,9.10E-07,80
203023,0.000323822,1.55E-05,6.81E-06,1.11E-05,0.000100794,0.001869636,0.000423907,4.92E-05,0.00478936,6.27E-06,1.10E-05,0.013795616,5.57E-06,7.85E-05,1.41E-05,0.978424457,7.14E-06,6.55E-06,6.06E-05,541
203024,1.36E-05,6.81E-06,1.11E-06,1.81E-06,3.05E-06,3.95E-06,0.995485245,4.88E-06,0.001457251,1.02E-06,2.20E-06,0.001613123,9.07E-07,0.001361536,2.55E-05,1.67E-06,1.16E-06,1.10E-06,1.40E-05,623
203025,0.00023895,7.76E-06,2.21E-06,3.59E-06,1.86E-05,2.24E-05,0.982934113,9.52E-06,0.002637951,2.03E-06,3.94E-06,0.001162607,1.81E-06,0.012915963,1.50E-05,3.60E-06,2.32E-06,2.10E-06,1.55E-05,590
203026,0.000225888,0.006281426,2.57E-05,4.18E-05,4.61E-05,0.000125138,0.000305355,0.000229505,0.143003749,2.36E-05,4.18E-05,0.072624773,2.10E-05,0.125325344,4.79E-05,5.37E-05,2.70E-05,2.44E-05,0.651525864,490
203027,3.12E-06,5.77E-06,0.000178579,1.46E-05,2.68E-06,3.44E-06,0.000199797,7.43E-06,0.000788489,9.49E-07,0.99791466,0.000701565,8.42E-07,2.05E-05,2.76E-05,1.68E-06,1.59E-06,0.00012046,6.29E-06,121
203028,0.001217822,3.44E-05,1.51E-05,2.46E-05,0.000580065,0.015292407,0.000601342,0.000131517,0.006150223,1.39E-05,2.44E-05,0.017154306,1.23E-05,9.88E-05,3.15E-05,0.958453484,1.58E-05,1.45E-05,0.000133349,482
203029,0.001902416,0.000142977,4.63E-05,7.54E-05,0.029494469,0.017264968,0.001276641,0.000261678,0.72082188,4.26E-05,7.50E-05,0.013549549,3.78E-05,0.000609139,0.000106162,7.54E-05,4.86E-05,4.40E-05,0.214125058,538
203030,0.000317449,0.000529905,7.01E-06,1.14E-05,1.28E-05,3.70E-05,6.35E-05,4.19E-05,0.918545967,6.45E-06,1.14E-05,0.004743794,5.72E-06,0.006217406,1.31E-05,1.14E-05,7.36E-06,8.40E-06,0.06940804,754
203031,0.002449507,2.52E-05,1.06E-05,1.73E-05,0.962379499,0.002468049,0.000374302,0.000127258,0.015145708,9.77E-06,1.72E-05,0.015688437,8.68E-06,0.000236319,2.34E-05,1.73E-05,1.11E-05,1.01E-05,0.000980228,198
203032,0.009807842,9.33E-05,3.64E-05,5.93E-05,0.845302395,0.002163074,0.008327644,0.000251293,0.014077204,3.34E-05,5.89E-05,0.11692378,2.96E-05,0.001095487,8.13E-05,0.001118479,3.82E-05,9.08E-05,0.00041162,465
203033,0.000394008,7.59E-06,3.20E-06,5.20E-06,7.42E-06,0.004952658,7.77E-05,1.38E-05,0.991661832,2.94E-06,5.17E-06,0.002082244,2.61E-06,0.000724548,7.76E-06,5.20E-06,3.35E-06,3.03E-06,3.98E-05,896
203034,0.049246433,0.001609683,6.03E-05,9.82E-05,0.000108295,0.004969362,0.000833752,0.000362005,0.796858306,5.54E-05,9.67E-05,0.029177749,4.92E-05,0.083740294,0.000273158,9.83E-05,6.33E-05,0.000134372,0.032165153,412
203035,7.51E-06,2.66E-06,9.03E-07,1.47E-06,2.48E-06,3.33E-06,0.997693511,3.89E-06,0.000790787,8.32E-07,1.63E-06,0.000770261,7.38E-07,0.000667298,4.34E-05,1.73E-06,9.47E-07,1.03E-06,5.65E-06,224
203036,0.000150508,0.000667671,3.03E-05,4.92E-05,5.52E-05,0.000121041,0.001197093,0.000166946,0.184110323,2.78E-05,5.77E-05,0.007013099,2.47E-05,0.037365506,5.64E-05,4.93E-05,3.17E-05,2.87E-05,0.768796741,298
203037,2.55E-05,0.996191986,7.54E-07,1.23E-06,5.78E-06,2.75E-06,0.000250783,8.16E-06,0.00119846,6.91E-07,1.39E-06,0.002172905,6.14E-07,0.000106561,7.94E-06,1.99E-06,1.43E-05,7.59E-07,7.36E-06,418
203038,0.000846831,6.83E-05,2.28E-05,3.72E-05,0.025855312,0.924371728,0.000606845,0.000690032,0.030639725,2.10E-05,3.89E-05,0.013017047,1.87E-05,0.00220179,4.71E-05,0.000116076,2.40E-05,2.20E-05,0.001354728,26
203039,9.78E-06,4.61E-05,0.000279253,2.10E-05,3.45E-06,4.77E-06,8.57E-05,1.03E-05,0.001033625,1.15E-06,0.997824689,0.000602908,1.02E-06,2.17E-05,2.07E-05,6.85E-06,1.76E-05,1.30E-06,8.03E-06,374
203040,0.003361878,2.37E-05,9.13E-06,1.49E-05,0.973224173,0.000326944,0.000546946,4.67E-05,0.005066715,8.41E-06,1.48E-05,0.01702075,7.47E-06,0.000191015,2.12E-05,1.60E-05,9.58E-06,8.67E-06,8.11E-05,481
203041,0.000650684,2.50E-05,1.10E-05,1.79E-05,0.000188123,0.008547046,0.003054044,9.09E-05,0.006934823,1.01E-05,1.78E-05,0.047291293,8.98E-06,8.57E-05,2.27E-05,0.932799985,1.15E-05,1.06E-05,0.000221887,180
203042,0.001068606,3.48E-05,1.50E-05,2.44E-05,3.26E-05,5.46E-05,0.000840861,6.53E-05,0.046068473,1.38E-05,2.43E-05,0.042233146,1.22E-05,0.022114357,0.887248717,2.44E-05,1.57E-05,1.43E-05,9.45E-05,224
203043,0.000159373,2.36E-05,1.15E-05,2.31E-05,2.13E-05,7.26E-05,0.010665092,0.005980997,0.981799503,1.06E-05,3.09E-05,0.000454106,9.42E-06,0.000169908,2.27E-05,1.88E-05,1.21E-05,1.09E-05,0.000503489,218
203044,5.06E-06,1.21E-05,3.24E-05,3.06E-05,5.40E-06,5.84E-06,0.000662463,8.13E-06,0.001434895,1.58E-06,0.996380062,0.001341122,1.40E-06,3.62E-05,2.55E-05,5.96E-06,2.65E-06,1.75E-06,6.78E-06,489
203045,0.00039918,0.00059199,0.000130788,0.000212807,0.000390718,0.00066909,0.292175167,0.000937357,0.058643819,0.000120127,0.000242043,0.09523187,0.000106727,0.54780667,0.000890509,0.00021298,0.000137578,0.000298339,0.000802242,561
203046,0.005420345,0.142686841,3.10E-05,5.04E-05,5.63E-05,0.000746727,0.000219774,0.000178169,0.139931519,2.85E-05,5.04E-05,0.020609872,2.53E-05,0.010454198,6.28E-05,5.05E-05,3.25E-05,2.94E-05,0.679335484,630
203047,0.000918909,1.88E-05,8.67E-06,1.41E-05,4.19E-05,3.53E-05,0.980901109,6.99E-05,0.009750462,7.99E-06,1.55E-05,0.00660258,7.09E-06,0.000928221,0.000594821,1.31E-05,9.09E-06,8.40E-06,5.41E-05,495
203048,8.39E-06,4.63E-06,3.28E-07,5.34E-07,1.78E-06,7.46E-06,0.999399757,1.41E-06,0.000269308,3.02E-07,5.31E-07,0.000217506,2.68E-07,9.52E-06,7.41E-05,6.97E-07,3.44E-07,3.80E-07,2.80E-06,283
203049,1.53E-05,2.29E-05,4.67E-06,8.32E-06,8.38E-06,1.79E-05,7.29E-05,2.05E-05,0.999123918,4.31E-06,8.39E-05,0.000235706,3.82E-06,0.000152598,8.72E-06,7.61E-06,4.90E-06,4.43E-06,0.000199204,576
203050,0.000586048,0.00018154,7.64E-05,0.000124354,0.000137151,0.000368983,0.000498686,0.000390567,0.708364634,7.02E-05,0.000123649,0.045057264,6.24E-05,0.107039692,0.00014259,0.000124452,8.02E-05,7.25E-05,0.136498759,396
203051,0.000278325,0.000173101,6.96E-05,0.000193684,0.000166154,0.000243055,0.003558072,0.000372012,0.932635784,6.41E-05,0.000941994,0.049528476,5.69E-05,0.007351068,0.000447993,0.000113273,7.30E-05,8.70E-05,0.003646535,119
203052,0.338852683,0.001579176,2.59E-05,8.94E-05,5.58E-05,0.002471498,0.000192786,0.296254415,0.010808754,2.38E-05,4.03E-05,0.041811571,2.11E-05,0.001508336,4.83E-05,4.22E-05,2.72E-05,3.60E-05,0.306110846,512
203053,3.14E-05,2.47E-06,1.04E-06,1.70E-06,2.23E-05,0.007026087,2.44E-05,9.11E-06,0.000598465,9.60E-07,1.69E-06,0.000667142,8.53E-07,7.33E-05,2.15E-06,0.991512609,1.09E-06,1.00E-06,2.23E-05,326
203054,0.000317932,0.001933667,2.42E-05,3.93E-05,4.43E-05,0.000165703,0.000184929,0.000103392,0.08846432,2.22E-05,3.91E-05,0.050993609,1.97E-05,0.017503117,4.51E-05,3.93E-05,2.53E-05,2.29E-05,0.840011819,111
203055,0.000272508,1.71E-05,7.87E-06,1.28E-05,1.77E-05,3.51E-05,0.980077929,3.52E-05,0.009091247,7.25E-06,1.27E-05,0.007314024,6.44E-06,0.002999838,2.02E-05,1.28E-05,8.25E-06,7.49E-06,4.34E-05,378
203056,0.423076725,0.000532312,1.94E-05,4.34E-05,4.34E-05,0.057116266,0.000552412,0.407342254,0.001654598,1.79E-05,3.14E-05,0.003588239,1.59E-05,0.001077402,5.60E-05,3.16E-05,2.04E-05,1.85E-05,0.104761976,581
203057,1.18E-05,1.12E-06,3.52E-07,5.73E-07,1.94E-06,1.67E-06,0.998990364,1.60E-06,0.00035565,3.24E-07,5.70E-07,0.000335918,2.87E-07,6.10E-06,0.000288889,5.49E-07,3.70E-07,3.66E-07,1.61E-06,207
203058,0.001539382,3.53E-05,1.37E-05,2.23E-05,8.04E-05,0.643939743,0.000427267,0.279377946,0.002210495,1.26E-05,2.22E-05,0.003150647,1.12E-05,7.54E-05,2.82E-05,5.67E-05,1.44E-05,1.33E-05,0.068968895,543
203059,0.000347572,1.21E-05,4.22E-06,6.87E-06,0.991972246,0.001152652,0.000119294,4.91E-05,0.001731362,3.89E-06,6.83E-06,0.004420793,3.45E-06,8.38E-05,1.06E-05,3.00E-05,4.43E-06,4.06E-06,3.67E-05,75
203060,0.000629192,4.07E-06,1.19E-06,1.93E-06,9.55E-06,5.92E-05,0.996755396,7.01E-06,0.001124625,1.10E-06,1.92E-06,0.001153175,9.73E-07,0.000234761,3.22E-06,4.04E-06,1.25E-06,1.30E-06,6.08E-06,45
203061,3.10E-05,1.17E-06,5.31E-07,8.64E-07,3.45E-06,1.11E-05,0.997915483,2.49E-06,0.000291027,4.89E-07,8.59E-07,0.001514104,4.34E-07,1.78E-05,0.000186735,8.58E-07,5.57E-07,5.36E-07,2.05E-05,269
203062,0.000116058,5.67E-05,2.05E-05,3.31E-05,4.73E-05,0.000122054,0.000204028,0.000128444,0.911549709,1.89E-05,3.23E-05,0.00158764,1.67E-05,0.000226934,3.82E-05,3.33E-05,2.15E-05,1.94E-05,0.085727319,625
203063,0.000137422,0.000185925,1.86E-05,3.02E-05,3.33E-05,0.000138656,0.000143258,0.000596003,0.018439635,1.71E-05,3.00E-05,0.014031009,1.52E-05,0.019838883,3.46E-05,3.02E-05,1.95E-05,1.76E-05,0.946242895,585
203064,0.000302029,0.000322932,2.90E-05,4.72E-05,5.21E-05,0.000532563,0.0002867,0.001581803,0.055045091,2.67E-05,4.67E-05,0.019350611,2.37E-05,0.07865572,5.42E-05,4.73E-05,3.05E-05,2.75E-05,0.843537589,357
203065,0.000514628,0.000320989,7.74E-05,0.000125932,0.00018382,0.000546456,0.000898453,0.005511936,0.628910396,7.11E-05,0.000125217,0.17299661,6.32E-05,0.181061763,0.000144399,0.00012603,8.18E-05,7.34E-05,0.008166498,250
203066,9.07E-05,9.12E-06,1.82E-06,2.96E-06,1.56E-05,1.18E-05,0.99694281,7.83E-06,0.001110005,1.67E-06,2.94E-06,0.001429529,1.48E-06,0.000117878,0.000179186,2.74E-06,1.90E-06,1.89E-06,6.81E-05,453
203067,0.000498309,1.71E-05,7.40E-06,1.20E-05,4.25E-05,0.986561152,0.000435994,3.87E-05,0.005001817,6.81E-06,1.20E-05,0.001083274,6.05E-06,8.51E-05,1.55E-05,8.88E-05,7.76E-06,7.12E-06,0.006072666,191
203068,1.01E-06,1.68E-06,3.30E-06,2.84E-05,8.32E-07,1.69E-06,1.68E-05,1.47E-05,0.000175028,2.91E-07,0.999366671,0.000358653,2.58E-07,9.38E-06,1.53E-05,5.15E-07,4.94E-07,7.13E-07,4.33E-06,48
203069,0.000511955,6.87E-05,2.38E-05,3.88E-05,4.82E-05,0.000922012,0.003219078,0.000102787,0.968503534,2.19E-05,3.86E-05,0.017861055,1.95E-05,0.001171523,4.95E-05,3.88E-05,2.50E-05,2.26E-05,0.007312559,591
203070,0.003539148,3.80E-05,1.61E-05,2.62E-05,0.933220094,0.019592705,0.001741548,0.000170792,0.019681498,1.48E-05,2.61E-05,0.020994671,1.32E-05,0.000219379,3.32E-05,2.62E-05,1.69E-05,1.53E-05,0.000614236,65
203071,2.69E-05,3.13E-06,7.40E-07,1.20E-06,5.07E-06,2.88E-05,0.997616207,3.19E-06,0.000558683,6.82E-07,1.32E-06,0.00167351,6.05E-07,5.11E-05,1.44E-05,1.42E-06,7.76E-07,7.17E-07,1.14E-05,158
203072,0.692107051,0.008228636,1.78E-05,3.52E-05,0.000142103,0.00124631,0.000260297,0.210454518,0.004131084,1.63E-05,2.91E-05,0.00823299,1.45E-05,0.000136426,4.55E-05,2.89E-05,1.86E-05,1.70E-05,0.074837794,629
203073,0.000320403,0.00052528,0.000158872,0.00149538,0.000181402,0.000320989,0.004078297,0.000433112,0.154792272,8.52E-05,0.016561321,0.776774394,7.57E-05,0.040562065,0.000486637,0.000151118,0.000121973,0.0001863,0.002689285,420
203074,5.15E-06,2.54E-06,1.19E-06,2.45E-06,2.19E-06,5.64E-06,1.50E-05,6.21E-06,0.999831488,1.09E-06,1.94E-06,5.42E-05,9.79E-07,1.52E-05,2.21E-06,1.93E-06,1.24E-06,1.12E-06,4.82E-05,1000
203075,3.75E-06,1.52E-06,2.97E-07,4.82E-07,1.40E-06,3.06E-06,0.99814715,1.41E-06,0.000264025,2.73E-07,7.62E-07,0.001539371,2.42E-07,7.86E-06,2.51E-05,4.47E-07,3.11E-07,3.08E-07,2.23E-06,257
203076,0.002780359,1.81E-05,7.44E-06,1.21E-05,1.84E-05,0.932646562,0.000229511,0.002972054,0.032266562,6.84E-06,1.20E-05,0.007739701,6.07E-06,0.020783019,1.53E-05,1.55E-05,7.81E-06,7.06E-06,0.000455524,537
203077,0.000227887,9.67E-05,3.59E-05,5.85E-05,7.65E-05,0.000120403,0.000271093,0.000572954,0.839281217,3.31E-05,5.84E-05,0.008313911,2.94E-05,0.001464781,7.62E-05,5.85E-05,3.77E-05,3.41E-05,0.149152851,373
203078,0.000129015,0.00020293,3.46E-05,5.70E-05,6.45E-05,0.000163488,0.00317706,0.000223937,0.076686456,3.18E-05,6.14E-05,0.172600231,2.83E-05,0.74431372,0.000428926,5.64E-05,3.64E-05,0.000283211,0.001420593,24
203079,0.000325774,0.000114185,4.75E-05,7.73E-05,8.67E-05,0.000505535,0.000709765,0.000465454,0.832720552,4.36E-05,7.68E-05,0.010525933,3.88E-05,0.033438681,8.86E-05,7.73E-05,4.98E-05,4.50E-05,0.120562594,292
203080,0.000182186,1.56E-05,7.19E-06,1.17E-05,3.53E-05,0.000161096,0.974986863,3.09E-05,0.013723512,6.62E-06,1.16E-05,0.010417857,5.88E-06,0.000233559,1.55E-05,1.17E-05,7.54E-06,6.82E-06,0.000128614,306
203081,0.000771493,0.00059373,2.16E-05,3.51E-05,3.87E-05,8.44E-05,0.000246183,0.005570555,0.103261833,1.98E-05,3.51E-05,0.010137232,1.76E-05,0.106914504,4.03E-05,3.51E-05,2.26E-05,9.64E-05,0.772057564,519
203082,1.67E-05,0.000199301,6.96E-05,2.77E-05,1.27E-05,1.33E-05,0.001099917,1.10E-05,0.000528153,1.85E-06,0.994420297,0.003444053,1.65E-06,3.52E-05,3.16E-05,1.91E-05,4.62E-05,2.03E-06,1.97E-05,7
203083,6.79E-06,1.43E-06,4.85E-07,7.88E-07,1.35E-06,4.84E-06,0.998597806,3.97E-05,0.000402861,4.47E-07,8.65E-07,0.00065629,3.96E-07,0.000263284,1.30E-05,9.33E-07,5.08E-07,4.70E-07,7.72E-06,429
203084,1.08E-05,4.88E-06,2.19E-06,3.57E-06,5.04E-06,1.80E-05,2.25E-05,1.32E-05,0.997374269,2.01E-06,3.55E-06,0.000357275,1.79E-06,0.002057759,6.36E-06,3.57E-06,2.30E-06,2.08E-06,0.000108837,834
203085,0.000172841,5.49E-05,2.48E-05,4.04E-05,5.62E-05,0.000132701,0.000401312,0.003669147,0.904015399,2.28E-05,4.02E-05,0.06265483,2.03E-05,0.028163276,4.63E-05,4.04E-05,2.60E-05,2.36E-05,0.000394436,50
203086,3.98E-05,7.33E-06,1.96E-06,3.19E-06,6.21E-06,1.56E-05,0.992328128,7.88E-05,0.004392974,1.81E-06,4.22E-06,0.002909893,1.60E-06,0.000153831,1.16E-05,4.56E-06,2.05E-06,1.87E-06,3.46E-05,618
203087,1.77E-06,2.77E-06,1.31E-05,2.90E-06,1.03E-06,1.90E-06,7.37E-05,3.30E-06,0.000138028,3.43E-07,0.999177915,0.000571289,3.05E-07,5.14E-06,2.39E-06,6.08E-07,5.63E-07,3.77E-07,2.58E-06,346
203088,7.48E-06,4.76E-06,1.25E-06,2.03E-06,3.10E-06,6.60E-06,0.996780589,5.93E-06,0.001306333,1.15E-06,2.23E-06,0.001240253,1.02E-06,0.000614007,6.88E-06,1.95E-06,1.32E-06,1.24E-06,1.19E-05,528
203089,0.000206963,3.66E-06,1.69E-06,2.74E-06,3.55E-06,9.05E-06,0.987629051,7.72E-06,0.001462008,1.55E-06,2.73E-06,0.010508359,1.38E-06,9.51E-05,5.01E-06,2.75E-06,1.77E-06,1.65E-06,5.33E-05,351
203090,0.095605159,0.001037467,1.98E-05,7.39E-05,3.55E-05,0.283211834,0.00014185,0.479444708,0.018655591,1.82E-05,3.20E-05,0.006627851,1.61E-05,0.002356704,3.69E-05,4.52E-05,2.07E-05,2.29E-05,0.112597701,613
203091,0.001030475,2.15E-05,9.43E-06,1.53E-05,0.000218072,0.985166672,0.000366464,6.68E-05,0.005490995,8.68E-06,1.53E-05,0.001084029,7.71E-06,0.000100332,1.94E-05,0.006261217,9.89E-06,9.07E-06,9.87E-05,604
203092,1.15E-05,8.76E-06,2.88E-06,4.67E-06,5.17E-06,1.83E-05,4.11E-05,0.00080749,0.998243235,2.66E-06,4.71E-06,0.000532227,2.36E-06,3.93E-05,5.38E-06,4.69E-06,3.02E-06,2.73E-06,0.000259791,476
203093,8.72E-05,6.74E-05,6.87E-05,0.0001341,3.04E-05,8.14E-05,0.001393786,0.000251383,0.991902765,0.000572861,0.0009997,0.000873291,1.11E-05,0.000972306,3.15E-05,3.86E-05,1.78E-05,2.45E-05,0.002441287,613
203094,3.40E-05,1.81E-06,7.10E-07,1.16E-06,4.09E-06,1.14E-05,0.998187499,3.13E-06,0.000816094,6.53E-07,1.15E-06,0.000865061,5.80E-07,1.53E-05,4.87E-05,1.37E-06,7.45E-07,8.65E-07,5.66E-06,587
203095,0.000203318,6.26E-05,2.67E-05,4.34E-05,6.62E-05,0.000229478,0.00043882,0.000202202,0.983841977,2.45E-05,4.32E-05,0.011295167,2.18E-05,0.002783008,9.84E-05,4.35E-05,2.80E-05,2.81E-05,0.000519713,580
203096,2.29E-05,1.22E-06,3.52E-07,5.73E-07,3.38E-06,2.30E-06,0.998646538,2.07E-06,0.000467436,3.24E-07,5.69E-07,0.000833412,2.87E-07,6.54E-06,9.04E-06,6.07E-07,3.69E-07,3.63E-07,1.77E-06,555
203097,0.000857962,5.00E-05,1.94E-05,3.16E-05,0.000157479,0.692461318,0.000304523,0.000110139,0.141175695,1.79E-05,3.02E-05,0.002907185,1.59E-05,0.000577841,4.00E-05,3.16E-05,2.04E-05,1.84E-05,0.161172502,86
203098,6.11E-05,1.17E-05,6.08E-07,9.89E-07,1.12E-06,9.33E-05,4.45E-06,3.11E-06,0.998632373,5.59E-07,9.84E-07,0.000367343,4.96E-07,5.79E-05,1.25E-06,9.90E-07,6.38E-07,5.77E-07,0.000760576,858
203099,1.93E-05,1.30E-05,2.47E-06,4.01E-06,7.66E-06,9.03E-06,0.987005814,1.46E-05,0.00453546,2.27E-06,4.43E-06,0.000974695,2.01E-06,0.007198199,4.98E-05,4.02E-06,2.59E-06,2.55E-06,0.000148096,579
203100,0.000125282,7.60E-05,3.38E-05,5.46E-05,8.39E-05,0.00019857,0.000670425,0.0001754,0.982803922,3.11E-05,5.11E-05,0.004172328,2.76E-05,0.010691867,0.000114454,5.50E-05,3.54E-05,3.20E-05,0.000567505,437
203101,8.09E-05,0.000261585,4.66E-06,7.58E-06,8.36E-06,2.22E-05,4.92E-05,2.80E-05,0.956433357,4.29E-06,7.58E-06,0.002979002,3.80E-06,0.00286684,8.70E-06,7.59E-06,4.89E-06,4.42E-06,0.03721706,644
203102,0.000333983,0.000278954,8.67E-05,0.000141053,0.000169459,0.000299871,0.086480761,0.001295916,0.045028189,7.96E-05,0.000182497,0.24921212,7.07E-05,0.614559289,0.000420328,0.000198452,9.12E-05,0.000326093,0.000744801,613
203103,0.002208958,0.000239491,4.44E-05,7.20E-05,0.000412369,0.000343741,0.05731785,0.000734943,0.039492413,4.07E-05,8.21E-05,0.027692679,3.61E-05,0.004990627,0.865878439,7.21E-05,4.64E-05,4.86E-05,0.000246009,598
203104,8.55E-05,1.54E-05,4.61E-06,7.60E-06,9.01E-06,2.95E-05,0.962558376,3.02E-05,0.002641287,4.23E-06,8.23E-06,0.003250737,3.76E-06,0.031280429,3.43E-05,7.51E-06,4.85E-06,7.74E-06,1.68E-05,536
203105,6.70E-05,3.26E-05,1.35E-05,2.20E-05,2.43E-05,4.49E-05,0.00157449,6.41E-05,0.003336602,1.25E-05,2.39E-05,0.070394166,1.11E-05,0.924182236,7.76E-05,2.21E-05,1.42E-05,2.82E-05,5.45E-05,564
203106,0.000118891,9.26E-06,3.63E-06,5.90E-06,0.986834496,0.007953188,0.000196405,2.79E-05,0.00103706,3.34E-06,5.87E-06,0.0037216,2.97E-06,3.75E-05,7.47E-06,8.55E-06,3.81E-06,3.49E-06,1.87E-05,331
203107,0.000195498,1.90E-05,8.36E-06,1.36E-05,8.53E-05,0.977152922,0.004175082,6.37E-05,0.013878931,7.70E-06,1.35E-05,0.001537893,6.84E-06,0.001506438,1.75E-05,0.000490079,8.77E-06,8.01E-06,0.000810871,464
203108,7.39E-05,1.46E-06,6.30E-07,1.03E-06,1.01E-05,5.82E-06,0.9983644,2.73E-06,0.001095709,5.81E-07,1.02E-06,0.000412625,5.15E-07,2.15E-05,1.36E-06,2.14E-06,6.61E-07,5.98E-07,3.24E-06,95
203109,0.000183508,0.000320103,2.47E-05,4.03E-05,4.44E-05,0.000101052,0.000175283,0.003468457,0.00794125,2.27E-05,4.02E-05,0.013626642,2.02E-05,0.002468914,4.62E-05,4.03E-05,2.60E-05,2.35E-05,0.97138632,258
203110,0.005289252,0.000329797,0.000142471,0.000231816,0.000693104,0.474796104,0.006181308,0.002884283,0.426588192,0.000131178,0.000230508,0.010864899,0.000116469,0.001901371,0.00029394,0.015124288,0.000149426,0.000137086,0.05391451,348
203111,5.67E-05,2.52E-05,1.24E-05,2.47E-05,5.89E-05,5.89E-05,0.000224169,5.90E-05,0.997223814,1.14E-05,2.01E-05,0.001329205,1.01E-05,0.000614089,2.32E-05,2.02E-05,1.30E-05,1.18E-05,0.000203259,436
203112,5.28E-05,2.89E-06,1.04E-06,1.70E-06,2.86E-06,3.83E-06,0.996614268,4.52E-06,0.000876116,9.60E-07,1.86E-06,0.001960155,8.52E-07,0.000258045,0.000204749,1.83E-06,1.09E-06,1.12E-06,9.32E-06,461
203113,4.82E-05,2.22E-05,8.48E-06,1.38E-05,1.91E-05,4.09E-05,0.951706871,3.92E-05,0.011077085,7.81E-06,1.37E-05,0.035887432,6.93E-06,0.001008257,2.72E-05,1.38E-05,8.89E-06,8.07E-06,4.20E-05,313
203114,0.00042065,4.91E-05,2.12E-05,3.45E-05,0.000124638,0.849561962,0.000681827,0.000243494,0.051974834,1.95E-05,3.43E-05,0.001523245,1.73E-05,0.000150914,4.37E-05,0.000443108,2.23E-05,2.04E-05,0.094613068,503
203115,0.00013134,0.000202903,3.29E-05,5.35E-05,6.87E-05,0.000116731,0.000733173,0.000182459,0.356655862,3.02E-05,5.32E-05,0.256333545,2.68E-05,0.384907289,0.000139033,6.87E-05,3.48E-05,3.14E-05,0.000197477,490
203116,0.042644685,0.000130841,5.75E-05,9.35E-05,0.00126754,0.04584557,0.003865275,0.000297069,0.044064527,5.29E-05,9.30E-05,0.216121106,4.70E-05,0.00052335,0.000120703,0.642267554,6.03E-05,5.53E-05,0.002392412,557
203117,0.000138312,0.000539402,2.15E-05,3.50E-05,6.11E-05,0.000103379,0.000152263,0.000110001,0.106689016,1.98E-05,3.50E-05,0.027174055,1.76E-05,0.044212391,4.01E-05,3.50E-05,2.26E-05,2.04E-05,0.820573077,361
203118,1.77E-05,9.00E-06,3.77E-06,1.44E-05,8.10E-06,2.30E-05,0.000100696,2.54E-05,0.999539117,3.47E-06,6.17E-06,8.54E-05,3.08E-06,8.18E-05,1.00E-05,6.15E-06,3.96E-06,3.68E-06,5.51E-05,365
